FileName,Habitat,Type,Season,Moment
05_YY-JP/YY-JP_20170410_013000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170410_050000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170410_050000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170410_053000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170410_053000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170410_060000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170410_060000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170410_063000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170410_063000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170410_110000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170410_110000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170410_113000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170410_113000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170410_120000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170410_120000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170410_123000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170410_123000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170410_180000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170410_180000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170410_183000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170410_183000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170410_190000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170410_190000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170410_193000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170410_193000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170413_000000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170413_000000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170413_003000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170413_003000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170413_010000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170413_010000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170413_013000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170413_013000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170413_050000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170413_050000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170413_053000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170413_053000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170413_060000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170413_060000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170413_063000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170413_063000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170413_110000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170413_110000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170413_113000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170413_113000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170413_120000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170413_120000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170413_123000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170413_123000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170413_180000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170413_180000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170413_183000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170413_183000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170413_190000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170413_190000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170413_193000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170413_193000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170416_000000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170416_000000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170416_003000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170416_003000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170416_010000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170416_010000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170416_013000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170416_013000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170416_050000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170416_050000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170416_053000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170416_053000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170416_060000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170416_060000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170416_063000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170416_063000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170416_110000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170416_110000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170416_113000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170416_113000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170416_120000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170416_120000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170416_123000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170416_123000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170416_180000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170416_180000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170416_183000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170416_183000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170416_190000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170416_190000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170416_193000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170416_193000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170419_000000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170419_000000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170419_003000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170419_003000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170419_010000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170419_010000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170419_013000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170419_013000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170419_050000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170419_050000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170419_053000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170419_053000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170419_060000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170419_060000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170419_063000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170419_063000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170419_110000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170419_110000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170419_113000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170419_113000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170419_120000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170419_120000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170419_123000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170419_123000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170419_180000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170419_180000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170419_183000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170419_183000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170419_190000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170419_190000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170419_193000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170419_193000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170422_000000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170422_000000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170422_003000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170422_003000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170422_010000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170422_010000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170422_013000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170422_013000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170422_050000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170422_050000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170422_053000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170422_053000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170422_060000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170422_060000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170422_063000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170422_063000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170422_110000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170422_110000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170422_113000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170422_113000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170422_120000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170422_120000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170422_123000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170422_123000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170422_180000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170422_180000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170422_183000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170422_183000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170422_190000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170422_190000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170422_193000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170422_193000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170425_000000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170425_000000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170425_003000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170425_003000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170425_010000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170425_010000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170425_013000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170425_013000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170425_050000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170425_050000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170425_053000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170425_053000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170425_060000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170425_060000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170425_063000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170425_063000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170425_110000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170425_110000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170425_113000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170425_113000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170425_120000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170425_120000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170425_123000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170425_123000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170425_180000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170425_180000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170425_183000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170425_183000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170425_190000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170425_190000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170425_193000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170425_193000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170428_000000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170428_000000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170428_003000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170428_003000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170428_010000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170428_010000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170428_013000_MN_1,5,Close,Wet,MN
05_YY-JP/YY-JP_20170428_013000_MN_2,5,Close,Wet,MN
05_YY-JP/YY-JP_20170428_050000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170428_050000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170428_053000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170428_053000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170428_060000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170428_060000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170428_063000_SR_1,5,Close,Wet,SR
05_YY-JP/YY-JP_20170428_063000_SR_2,5,Close,Wet,SR
05_YY-JP/YY-JP_20170428_110000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170428_110000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170428_113000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170428_113000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170428_120000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170428_120000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170428_123000_MD_1,5,Close,Wet,MD
05_YY-JP/YY-JP_20170428_123000_MD_2,5,Close,Wet,MD
05_YY-JP/YY-JP_20170428_180000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170428_180000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170428_183000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170428_183000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170428_190000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170428_190000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20170428_193000_SS_1,5,Close,Wet,SS
05_YY-JP/YY-JP_20170428_193000_SS_2,5,Close,Wet,SS
05_YY-JP/YY-JP_20180101_000000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180101_000000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180101_003000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180101_003000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180101_010000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180101_010000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180101_013000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180101_013000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180101_060000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180101_060000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180101_063000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180101_063000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180101_070000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180101_070000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180101_073000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180101_073000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180101_120000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180101_120000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180101_123000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180101_123000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180101_130000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180101_130000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180101_133000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180101_133000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180101_170000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180101_170000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180101_173000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180101_173000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180101_180000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180101_180000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180101_183000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180101_183000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180104_000000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180104_000000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180104_003000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180104_003000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180104_010000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180104_010000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180104_013000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180104_013000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180104_060000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180104_060000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180104_063000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180104_063000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180104_070000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180104_070000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180104_073000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180104_073000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180104_120000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180104_120000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180104_123000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180104_123000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180104_130000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180104_130000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180104_133000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180104_133000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180104_170000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180104_170000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180104_173000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180104_173000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180104_180000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180104_180000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180104_183000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180104_183000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180107_000000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180107_000000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180107_003000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180107_003000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180107_010000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180107_010000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180107_013000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180107_013000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180107_060000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180107_060000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180107_063000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180107_063000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180107_070000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180107_070000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180107_073000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180107_073000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180107_120000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180107_120000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180107_123000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180107_123000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180107_130000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180107_130000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180107_133000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180107_133000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180107_170000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180107_170000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180107_173000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180107_173000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180107_180000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180107_180000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180107_183000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180107_183000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180110_000000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180110_000000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180110_003000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180110_003000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180110_010000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180110_010000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180110_013000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180110_013000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180110_060000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180110_060000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180110_063000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180110_063000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180110_070000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180110_070000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180110_073000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180110_073000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180110_120000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180110_120000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180110_123000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180110_123000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180110_130000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180110_130000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180110_133000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180110_133000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180110_170000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180110_170000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180110_173000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180110_173000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180110_180000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180110_180000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180110_183000_SS_1,5,Close,Dry,SS
05_YY-JP/YY-JP_20180110_183000_SS_2,5,Close,Dry,SS
05_YY-JP/YY-JP_20180113_000000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180113_000000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180113_003000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180113_003000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180113_010000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180113_010000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180113_013000_MN_1,5,Close,Dry,MN
05_YY-JP/YY-JP_20180113_013000_MN_2,5,Close,Dry,MN
05_YY-JP/YY-JP_20180113_060000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180113_060000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180113_063000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180113_063000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180113_070000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180113_070000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180113_073000_SR_1,5,Close,Dry,SR
05_YY-JP/YY-JP_20180113_073000_SR_2,5,Close,Dry,SR
05_YY-JP/YY-JP_20180113_120000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180113_120000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180113_123000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180113_123000_MD_2,5,Close,Dry,MD
05_YY-JP/YY-JP_20180113_130000_MD_1,5,Close,Dry,MD
05_YY-JP/YY-JP_20180113_130000_MD_2,5,Close,Dry,MD
